date,views,title,lang,case_id,sector
2021-01-01,14847,Tesla,de,F1,Finance
2021-02-01,12989,Tesla,de,F1,Finance
2021-03-01,14532,Tesla,de,F1,Finance
2021-04-01,19469,Tesla,de,F1,Finance
2021-05-01,11969,Tesla,de,F1,Finance
2021-06-01,8127,Tesla,de,F1,Finance
2021-07-01,5858,Tesla,de,F1,Finance
2021-08-01,5675,Tesla,de,F1,Finance
2021-09-01,5431,Tesla,de,F1,Finance
2021-10-01,6602,Tesla,de,F1,Finance
2021-11-01,6030,Tesla,de,F1,Finance
2021-12-01,4875,Tesla,de,F1,Finance
2022-01-01,5277,Tesla,de,F1,Finance
2022-02-01,4129,Tesla,de,F1,Finance
2022-03-01,4974,Tesla,de,F1,Finance
2022-04-01,5679,Tesla,de,F1,Finance
2022-05-01,4206,Tesla,de,F1,Finance
2022-06-01,4571,Tesla,de,F1,Finance
2022-07-01,4352,Tesla,de,F1,Finance
2022-08-01,10989,Tesla,de,F1,Finance
2022-09-01,6083,Tesla,de,F1,Finance
2022-10-01,5589,Tesla,de,F1,Finance
2022-11-01,6184,Tesla,de,F1,Finance
2022-12-01,4873,Tesla,de,F1,Finance
2023-01-01,5508,Tesla,de,F1,Finance
2023-02-01,4126,Tesla,de,F1,Finance
2023-03-01,4092,Tesla,de,F1,Finance
2023-04-01,3701,Tesla,de,F1,Finance
2023-05-01,3809,Tesla,de,F1,Finance
2023-06-01,3656,Tesla,de,F1,Finance
2023-07-01,3733,Tesla,de,F1,Finance
2023-08-01,3407,Tesla,de,F1,Finance
2023-09-01,3538,Tesla,de,F1,Finance
2023-10-01,3169,Tesla,de,F1,Finance
2023-11-01,3247,Tesla,de,F1,Finance
2023-12-01,150,Tesla,de,F1,Finance
2021-01-01,241,Tesla Inc,en,F1,Finance
2021-02-01,354,Tesla Inc,en,F1,Finance
2021-03-01,388,Tesla Inc,en,F1,Finance
2021-04-01,506,Tesla Inc,en,F1,Finance
2021-05-01,1505,Tesla Inc,en,F1,Finance
2021-06-01,596,Tesla Inc,en,F1,Finance
2021-07-01,684,Tesla Inc,en,F1,Finance
2021-08-01,1182,Tesla Inc,en,F1,Finance
2021-09-01,1033,Tesla Inc,en,F1,Finance
2021-10-01,1282,Tesla Inc,en,F1,Finance
2021-11-01,918,Tesla Inc,en,F1,Finance
2021-12-01,815,Tesla Inc,en,F1,Finance
2022-01-01,1053,Tesla Inc,en,F1,Finance
2022-02-01,949,Tesla Inc,en,F1,Finance
2022-03-01,958,Tesla Inc,en,F1,Finance
2022-04-01,1169,Tesla Inc,en,F1,Finance
2022-05-01,1682,Tesla Inc,en,F1,Finance
2022-06-01,1555,Tesla Inc,en,F1,Finance
2022-07-01,1422,Tesla Inc,en,F1,Finance
2022-08-01,2345,Tesla Inc,en,F1,Finance
2022-09-01,1015,Tesla Inc,en,F1,Finance
2022-10-01,940,Tesla Inc,en,F1,Finance
2022-11-01,968,Tesla Inc,en,F1,Finance
2022-12-01,923,Tesla Inc,en,F1,Finance
2023-01-01,871,Tesla Inc,en,F1,Finance
2023-02-01,898,Tesla Inc,en,F1,Finance
2023-03-01,1427,Tesla Inc,en,F1,Finance
2023-04-01,886,Tesla Inc,en,F1,Finance
2023-05-01,619,Tesla Inc,en,F1,Finance
2023-06-01,630,Tesla Inc,en,F1,Finance
2023-07-01,563,Tesla Inc,en,F1,Finance
2023-08-01,607,Tesla Inc,en,F1,Finance
2023-09-01,586,Tesla Inc,en,F1,Finance
2023-10-01,620,Tesla Inc,en,F1,Finance
2023-11-01,700,Tesla Inc,en,F1,Finance
2023-12-01,26,Tesla Inc,en,F1,Finance
2021-01-01,881973,Bitcoin,en,F2,Finance
2021-02-01,933565,Bitcoin,en,F2,Finance
2021-03-01,649134,Bitcoin,en,F2,Finance
2021-04-01,652458,Bitcoin,en,F2,Finance
2021-05-01,990438,Bitcoin,en,F2,Finance
2021-06-01,604425,Bitcoin,en,F2,Finance
2021-07-01,417208,Bitcoin,en,F2,Finance
2021-08-01,425156,Bitcoin,en,F2,Finance
2021-09-01,668505,Bitcoin,en,F2,Finance
2021-10-01,845726,Bitcoin,en,F2,Finance
2021-11-01,833006,Bitcoin,en,F2,Finance
2021-12-01,718252,Bitcoin,en,F2,Finance
2022-01-01,891375,Bitcoin,en,F2,Finance
2022-02-01,612528,Bitcoin,en,F2,Finance
2022-03-01,629028,Bitcoin,en,F2,Finance
2022-04-01,536500,Bitcoin,en,F2,Finance
2022-05-01,520987,Bitcoin,en,F2,Finance
2022-06-01,436606,Bitcoin,en,F2,Finance
2022-07-01,311979,Bitcoin,en,F2,Finance
2022-08-01,301276,Bitcoin,en,F2,Finance
2022-09-01,307515,Bitcoin,en,F2,Finance
2022-10-01,592145,Bitcoin,en,F2,Finance
2022-11-01,631754,Bitcoin,en,F2,Finance
2022-12-01,348527,Bitcoin,en,F2,Finance
2023-01-01,323616,Bitcoin,en,F2,Finance
2023-02-01,238114,Bitcoin,en,F2,Finance
2023-03-01,277512,Bitcoin,en,F2,Finance
2023-04-01,237095,Bitcoin,en,F2,Finance
2023-05-01,248231,Bitcoin,en,F2,Finance
2023-06-01,270602,Bitcoin,en,F2,Finance
2023-07-01,253734,Bitcoin,en,F2,Finance
2023-08-01,270272,Bitcoin,en,F2,Finance
2023-09-01,292356,Bitcoin,en,F2,Finance
2023-10-01,317506,Bitcoin,en,F2,Finance
2023-11-01,304526,Bitcoin,en,F2,Finance
2023-12-01,8970,Bitcoin,en,F2,Finance
2021-01-01,1017,Bitcoin,ja,F2,Finance
2021-02-01,1091,Bitcoin,ja,F2,Finance
2021-03-01,1143,Bitcoin,ja,F2,Finance
2021-04-01,1076,Bitcoin,ja,F2,Finance
2021-05-01,1307,Bitcoin,ja,F2,Finance
2021-06-01,1385,Bitcoin,ja,F2,Finance
2021-07-01,1053,Bitcoin,ja,F2,Finance
2021-08-01,1067,Bitcoin,ja,F2,Finance
2021-09-01,918,Bitcoin,ja,F2,Finance
2021-10-01,1937,Bitcoin,ja,F2,Finance
2021-11-01,770,Bitcoin,ja,F2,Finance
2021-12-01,722,Bitcoin,ja,F2,Finance
2022-01-01,602,Bitcoin,ja,F2,Finance
2022-02-01,509,Bitcoin,ja,F2,Finance
2022-03-01,1206,Bitcoin,ja,F2,Finance
2022-04-01,427,Bitcoin,ja,F2,Finance
2022-05-01,404,Bitcoin,ja,F2,Finance
2022-06-01,313,Bitcoin,ja,F2,Finance
2022-07-01,324,Bitcoin,ja,F2,Finance
2022-08-01,413,Bitcoin,ja,F2,Finance
2022-09-01,213,Bitcoin,ja,F2,Finance
2022-10-01,228,Bitcoin,ja,F2,Finance
2022-11-01,191,Bitcoin,ja,F2,Finance
2022-12-01,677,Bitcoin,ja,F2,Finance
2023-01-01,192,Bitcoin,ja,F2,Finance
2023-02-01,118,Bitcoin,ja,F2,Finance
2023-03-01,150,Bitcoin,ja,F2,Finance
2023-04-01,155,Bitcoin,ja,F2,Finance
2023-05-01,162,Bitcoin,ja,F2,Finance
2023-06-01,93,Bitcoin,ja,F2,Finance
2023-07-01,100,Bitcoin,ja,F2,Finance
2023-08-01,91,Bitcoin,ja,F2,Finance
2023-09-01,99,Bitcoin,ja,F2,Finance
2023-10-01,103,Bitcoin,ja,F2,Finance
2023-11-01,100,Bitcoin,ja,F2,Finance
2023-12-01,1,Bitcoin,ja,F2,Finance
2021-01-01,76959,GameStop,de,F3,Finance
2021-02-01,34670,GameStop,de,F3,Finance
2021-03-01,9671,GameStop,de,F3,Finance
2021-04-01,5528,GameStop,de,F3,Finance
2021-05-01,4648,GameStop,de,F3,Finance
2021-06-01,4093,GameStop,de,F3,Finance
2021-07-01,3397,GameStop,de,F3,Finance
2021-08-01,2893,GameStop,de,F3,Finance
2021-09-01,3124,GameStop,de,F3,Finance
2021-10-01,3034,GameStop,de,F3,Finance
2021-11-01,3154,GameStop,de,F3,Finance
2021-12-01,3922,GameStop,de,F3,Finance
2022-01-01,3723,GameStop,de,F3,Finance
2022-02-01,2324,GameStop,de,F3,Finance
2022-03-01,2699,GameStop,de,F3,Finance
2022-04-01,2276,GameStop,de,F3,Finance
2022-05-01,2266,GameStop,de,F3,Finance
2022-06-01,1818,GameStop,de,F3,Finance
2022-07-01,3769,GameStop,de,F3,Finance
2022-08-01,3551,GameStop,de,F3,Finance
2022-09-01,7391,GameStop,de,F3,Finance
2022-10-01,13207,GameStop,de,F3,Finance
2022-11-01,15679,GameStop,de,F3,Finance
2022-12-01,3573,GameStop,de,F3,Finance
2023-01-01,5283,GameStop,de,F3,Finance
2023-02-01,5879,GameStop,de,F3,Finance
2023-03-01,10833,GameStop,de,F3,Finance
2023-04-01,6881,GameStop,de,F3,Finance
2023-05-01,10089,GameStop,de,F3,Finance
2023-06-01,8661,GameStop,de,F3,Finance
2023-07-01,10784,GameStop,de,F3,Finance
2023-08-01,11007,GameStop,de,F3,Finance
2023-09-01,10831,GameStop,de,F3,Finance
2023-10-01,12106,GameStop,de,F3,Finance
2023-11-01,12595,GameStop,de,F3,Finance
2023-12-01,206,GameStop,de,F3,Finance
2021-01-01,684651,GameStop,en,F3,Finance
2021-02-01,314935,GameStop,en,F3,Finance
2021-03-01,151930,GameStop,en,F3,Finance
2021-04-01,69763,GameStop,en,F3,Finance
2021-05-01,52976,GameStop,en,F3,Finance
2021-06-01,49734,GameStop,en,F3,Finance
2021-07-01,71734,GameStop,en,F3,Finance
2021-08-01,61424,GameStop,en,F3,Finance
2021-09-01,53991,GameStop,en,F3,Finance
2021-10-01,53765,GameStop,en,F3,Finance
2021-11-01,59780,GameStop,en,F3,Finance
2021-12-01,67052,GameStop,en,F3,Finance
2022-01-01,60209,GameStop,en,F3,Finance
2022-02-01,51028,GameStop,en,F3,Finance
2022-03-01,57706,GameStop,en,F3,Finance
2022-04-01,48264,GameStop,en,F3,Finance
2022-05-01,45759,GameStop,en,F3,Finance
2022-06-01,37674,GameStop,en,F3,Finance
2022-07-01,62806,GameStop,en,F3,Finance
2022-08-01,89348,GameStop,en,F3,Finance
2022-09-01,90099,GameStop,en,F3,Finance
2022-10-01,136432,GameStop,en,F3,Finance
2022-11-01,67571,GameStop,en,F3,Finance
2022-12-01,42307,GameStop,en,F3,Finance
2023-01-01,41906,GameStop,en,F3,Finance
2023-02-01,46373,GameStop,en,F3,Finance
2023-03-01,46588,GameStop,en,F3,Finance
2023-04-01,39303,GameStop,en,F3,Finance
2023-05-01,45472,GameStop,en,F3,Finance
2023-06-01,83348,GameStop,en,F3,Finance
2023-07-01,104791,GameStop,en,F3,Finance
2023-08-01,66712,GameStop,en,F3,Finance
2023-09-01,79182,GameStop,en,F3,Finance
2023-10-01,74132,GameStop,en,F3,Finance
2023-11-01,171510,GameStop,en,F3,Finance
2023-12-01,1592,GameStop,en,F3,Finance
2021-09-01,815,FTX (company),en,F4,Finance
2021-10-01,27480,FTX (company),en,F4,Finance
2021-11-01,34680,FTX (company),en,F4,Finance
2021-12-01,31609,FTX (company),en,F4,Finance
2022-01-01,50979,FTX (company),en,F4,Finance
2022-02-01,49287,FTX (company),en,F4,Finance
2022-03-01,38619,FTX (company),en,F4,Finance
2022-04-01,44973,FTX (company),en,F4,Finance
2022-05-01,47723,FTX (company),en,F4,Finance
2022-06-01,36933,FTX (company),en,F4,Finance
2022-07-01,35392,FTX (company),en,F4,Finance
2022-08-01,26685,FTX (company),en,F4,Finance
2022-09-01,26579,FTX (company),en,F4,Finance
2022-10-01,23321,FTX (company),en,F4,Finance
2022-11-01,1175193,FTX (company),en,F4,Finance
2022-12-01,477021,FTX (company),en,F4,Finance
2023-01-01,24867,FTX (company),en,F4,Finance
2023-02-01,9086,FTX (company),en,F4,Finance
2023-03-01,10776,FTX (company),en,F4,Finance
2023-04-01,6640,FTX (company),en,F4,Finance
2023-05-01,4955,FTX (company),en,F4,Finance
2023-06-01,4456,FTX (company),en,F4,Finance
2023-07-01,4062,FTX (company),en,F4,Finance
2023-08-01,4521,FTX (company),en,F4,Finance
2023-09-01,5077,FTX (company),en,F4,Finance
2023-10-01,8351,FTX (company),en,F4,Finance
2023-11-01,7102,FTX (company),en,F4,Finance
2023-12-01,169,FTX (company),en,F4,Finance
2021-01-01,188,FTX,ja,F4,Finance
2021-02-01,111,FTX,ja,F4,Finance
2021-03-01,95,FTX,ja,F4,Finance
2021-04-01,140,FTX,ja,F4,Finance
2021-05-01,131,FTX,ja,F4,Finance
2021-06-01,118,FTX,ja,F4,Finance
2021-07-01,142,FTX,ja,F4,Finance
2021-08-01,113,FTX,ja,F4,Finance
2021-09-01,104,FTX,ja,F4,Finance
2021-10-01,117,FTX,ja,F4,Finance
2021-11-01,120,FTX,ja,F4,Finance
2021-12-01,94,FTX,ja,F4,Finance
2022-01-01,100,FTX,ja,F4,Finance
2022-02-01,128,FTX,ja,F4,Finance
2022-03-01,150,FTX,ja,F4,Finance
2022-04-01,119,FTX,ja,F4,Finance
2022-05-01,135,FTX,ja,F4,Finance
2022-06-01,112,FTX,ja,F4,Finance
2022-07-01,142,FTX,ja,F4,Finance
2022-08-01,116,FTX,ja,F4,Finance
2022-09-01,126,FTX,ja,F4,Finance
2022-10-01,96,FTX,ja,F4,Finance
2022-11-01,5589,FTX,ja,F4,Finance
2022-12-01,632,FTX,ja,F4,Finance
2023-01-01,289,FTX,ja,F4,Finance
2023-02-01,193,FTX,ja,F4,Finance
2023-03-01,146,FTX,ja,F4,Finance
2023-04-01,88,FTX,ja,F4,Finance
2023-05-01,129,FTX,ja,F4,Finance
2023-06-01,107,FTX,ja,F4,Finance
2023-07-01,78,FTX,ja,F4,Finance
2023-08-01,56,FTX,ja,F4,Finance
2023-09-01,61,FTX,ja,F4,Finance
2023-10-01,66,FTX,ja,F4,Finance
2023-11-01,128,FTX,ja,F4,Finance
2023-12-01,4,FTX,ja,F4,Finance
2021-01-01,8324,Apple Inc,en,F5,Finance
2021-02-01,9680,Apple Inc,en,F5,Finance
2021-03-01,9594,Apple Inc,en,F5,Finance
2021-04-01,8868,Apple Inc,en,F5,Finance
2021-05-01,8433,Apple Inc,en,F5,Finance
2021-06-01,8374,Apple Inc,en,F5,Finance
2021-07-01,6693,Apple Inc,en,F5,Finance
2021-08-01,7855,Apple Inc,en,F5,Finance
2021-09-01,8549,Apple Inc,en,F5,Finance
2021-10-01,9234,Apple Inc,en,F5,Finance
2021-11-01,7303,Apple Inc,en,F5,Finance
2021-12-01,5765,Apple Inc,en,F5,Finance
2022-01-01,6704,Apple Inc,en,F5,Finance
2022-02-01,6603,Apple Inc,en,F5,Finance
2022-03-01,7923,Apple Inc,en,F5,Finance
2022-04-01,7185,Apple Inc,en,F5,Finance
2022-05-01,9667,Apple Inc,en,F5,Finance
2022-06-01,7928,Apple Inc,en,F5,Finance
2022-07-01,68019,Apple Inc,en,F5,Finance
2022-08-01,9413,Apple Inc,en,F5,Finance
2022-09-01,8355,Apple Inc,en,F5,Finance
2022-10-01,7018,Apple Inc,en,F5,Finance
2022-11-01,7469,Apple Inc,en,F5,Finance
2022-12-01,7434,Apple Inc,en,F5,Finance
2023-01-01,7646,Apple Inc,en,F5,Finance
2023-02-01,6671,Apple Inc,en,F5,Finance
2023-03-01,10012,Apple Inc,en,F5,Finance
2023-04-01,6628,Apple Inc,en,F5,Finance
2023-05-01,5407,Apple Inc,en,F5,Finance
2023-06-01,6156,Apple Inc,en,F5,Finance
2023-07-01,5554,Apple Inc,en,F5,Finance
2023-08-01,5636,Apple Inc,en,F5,Finance
2023-09-01,6551,Apple Inc,en,F5,Finance
2023-10-01,7607,Apple Inc,en,F5,Finance
2023-11-01,6977,Apple Inc,en,F5,Finance
2023-12-01,212,Apple Inc,en,F5,Finance
2021-01-01,857,Apple,ja,F5,Finance
2021-02-01,1107,Apple,ja,F5,Finance
2021-03-01,963,Apple,ja,F5,Finance
2021-04-01,1007,Apple,ja,F5,Finance
2021-05-01,13814,Apple,ja,F5,Finance
2021-06-01,35858,Apple,ja,F5,Finance
2021-07-01,28995,Apple,ja,F5,Finance
2021-08-01,28631,Apple,ja,F5,Finance
2021-09-01,42046,Apple,ja,F5,Finance
2021-10-01,37808,Apple,ja,F5,Finance
2021-11-01,30720,Apple,ja,F5,Finance
2021-12-01,29768,Apple,ja,F5,Finance
2022-01-01,35598,Apple,ja,F5,Finance
2022-02-01,26562,Apple,ja,F5,Finance
2022-03-01,28644,Apple,ja,F5,Finance
2022-04-01,25329,Apple,ja,F5,Finance
2022-05-01,29476,Apple,ja,F5,Finance
2022-06-01,29951,Apple,ja,F5,Finance
2022-07-01,27936,Apple,ja,F5,Finance
2022-08-01,28024,Apple,ja,F5,Finance
2022-09-01,37310,Apple,ja,F5,Finance
2022-10-01,34335,Apple,ja,F5,Finance
2022-11-01,38336,Apple,ja,F5,Finance
2022-12-01,27826,Apple,ja,F5,Finance
2023-01-01,31040,Apple,ja,F5,Finance
2023-02-01,51085,Apple,ja,F5,Finance
2023-03-01,25911,Apple,ja,F5,Finance
2023-04-01,37606,Apple,ja,F5,Finance
2023-05-01,27015,Apple,ja,F5,Finance
2023-06-01,34319,Apple,ja,F5,Finance
2023-07-01,28108,Apple,ja,F5,Finance
2023-08-01,28187,Apple,ja,F5,Finance
2023-09-01,38409,Apple,ja,F5,Finance
2023-10-01,24339,Apple,ja,F5,Finance
2023-11-01,22048,Apple,ja,F5,Finance
2023-12-01,749,Apple,ja,F5,Finance
2021-01-01,846,Rohöl,de,F6,Finance
2021-02-01,740,Rohöl,de,F6,Finance
2021-03-01,904,Rohöl,de,F6,Finance
2021-04-01,763,Rohöl,de,F6,Finance
2021-05-01,771,Rohöl,de,F6,Finance
2021-06-01,625,Rohöl,de,F6,Finance
2021-07-01,525,Rohöl,de,F6,Finance
2021-08-01,486,Rohöl,de,F6,Finance
2021-09-01,616,Rohöl,de,F6,Finance
2021-10-01,785,Rohöl,de,F6,Finance
2021-11-01,603,Rohöl,de,F6,Finance
2021-12-01,484,Rohöl,de,F6,Finance
2022-01-01,652,Rohöl,de,F6,Finance
2022-02-01,671,Rohöl,de,F6,Finance
2022-03-01,1405,Rohöl,de,F6,Finance
2022-04-01,765,Rohöl,de,F6,Finance
2022-05-01,796,Rohöl,de,F6,Finance
2022-06-01,713,Rohöl,de,F6,Finance
2022-07-01,572,Rohöl,de,F6,Finance
2022-08-01,580,Rohöl,de,F6,Finance
2022-09-01,698,Rohöl,de,F6,Finance
2022-10-01,667,Rohöl,de,F6,Finance
2022-11-01,811,Rohöl,de,F6,Finance
2022-12-01,746,Rohöl,de,F6,Finance
2023-01-01,694,Rohöl,de,F6,Finance
2023-02-01,518,Rohöl,de,F6,Finance
2023-03-01,736,Rohöl,de,F6,Finance
2023-04-01,429,Rohöl,de,F6,Finance
2023-05-01,450,Rohöl,de,F6,Finance
2023-06-01,466,Rohöl,de,F6,Finance
2023-07-01,421,Rohöl,de,F6,Finance
2023-08-01,508,Rohöl,de,F6,Finance
2023-09-01,472,Rohöl,de,F6,Finance
2023-10-01,456,Rohöl,de,F6,Finance
2023-11-01,530,Rohöl,de,F6,Finance
2023-12-01,20,Rohöl,de,F6,Finance
2021-01-01,6014,West Texas Intermediate,en,F6,Finance
2021-02-01,6470,West Texas Intermediate,en,F6,Finance
2021-03-01,7112,West Texas Intermediate,en,F6,Finance
2021-04-01,5271,West Texas Intermediate,en,F6,Finance
2021-05-01,4714,West Texas Intermediate,en,F6,Finance
2021-06-01,4548,West Texas Intermediate,en,F6,Finance
2021-07-01,4324,West Texas Intermediate,en,F6,Finance
2021-08-01,3745,West Texas Intermediate,en,F6,Finance
2021-09-01,4452,West Texas Intermediate,en,F6,Finance
2021-10-01,6174,West Texas Intermediate,en,F6,Finance
2021-11-01,5120,West Texas Intermediate,en,F6,Finance
2021-12-01,3751,West Texas Intermediate,en,F6,Finance
2022-01-01,4224,West Texas Intermediate,en,F6,Finance
2022-02-01,7036,West Texas Intermediate,en,F6,Finance
2022-03-01,19399,West Texas Intermediate,en,F6,Finance
2022-04-01,6230,West Texas Intermediate,en,F6,Finance
2022-05-01,5985,West Texas Intermediate,en,F6,Finance
2022-06-01,6459,West Texas Intermediate,en,F6,Finance
2022-07-01,6359,West Texas Intermediate,en,F6,Finance
2022-08-01,5855,West Texas Intermediate,en,F6,Finance
2022-09-01,5563,West Texas Intermediate,en,F6,Finance
2022-10-01,5615,West Texas Intermediate,en,F6,Finance
2022-11-01,4822,West Texas Intermediate,en,F6,Finance
2022-12-01,4875,West Texas Intermediate,en,F6,Finance
2023-01-01,4274,West Texas Intermediate,en,F6,Finance
2023-02-01,3722,West Texas Intermediate,en,F6,Finance
2023-03-01,4905,West Texas Intermediate,en,F6,Finance
2023-04-01,4182,West Texas Intermediate,en,F6,Finance
2023-05-01,4026,West Texas Intermediate,en,F6,Finance
2023-06-01,4475,West Texas Intermediate,en,F6,Finance
2023-07-01,3860,West Texas Intermediate,en,F6,Finance
2023-08-01,4341,West Texas Intermediate,en,F6,Finance
2023-09-01,4995,West Texas Intermediate,en,F6,Finance
2023-10-01,5631,West Texas Intermediate,en,F6,Finance
2023-11-01,5012,West Texas Intermediate,en,F6,Finance
2023-12-01,165,West Texas Intermediate,en,F6,Finance
2021-01-01,288,Silicon Valley Bank,de,F7,Finance
2021-02-01,166,Silicon Valley Bank,de,F7,Finance
2021-03-01,199,Silicon Valley Bank,de,F7,Finance
2021-04-01,179,Silicon Valley Bank,de,F7,Finance
2021-05-01,174,Silicon Valley Bank,de,F7,Finance
2021-06-01,146,Silicon Valley Bank,de,F7,Finance
2021-07-01,149,Silicon Valley Bank,de,F7,Finance
2021-08-01,185,Silicon Valley Bank,de,F7,Finance
2021-09-01,180,Silicon Valley Bank,de,F7,Finance
2021-10-01,220,Silicon Valley Bank,de,F7,Finance
2021-11-01,199,Silicon Valley Bank,de,F7,Finance
2021-12-01,149,Silicon Valley Bank,de,F7,Finance
2022-01-01,303,Silicon Valley Bank,de,F7,Finance
2022-02-01,198,Silicon Valley Bank,de,F7,Finance
2022-03-01,128,Silicon Valley Bank,de,F7,Finance
2022-04-01,144,Silicon Valley Bank,de,F7,Finance
2022-05-01,153,Silicon Valley Bank,de,F7,Finance
2022-06-01,170,Silicon Valley Bank,de,F7,Finance
2022-07-01,176,Silicon Valley Bank,de,F7,Finance
2022-08-01,121,Silicon Valley Bank,de,F7,Finance
2022-09-01,128,Silicon Valley Bank,de,F7,Finance
2022-10-01,144,Silicon Valley Bank,de,F7,Finance
2022-11-01,147,Silicon Valley Bank,de,F7,Finance
2022-12-01,116,Silicon Valley Bank,de,F7,Finance
2023-01-01,167,Silicon Valley Bank,de,F7,Finance
2023-02-01,180,Silicon Valley Bank,de,F7,Finance
2023-03-01,78671,Silicon Valley Bank,de,F7,Finance
2023-04-01,4188,Silicon Valley Bank,de,F7,Finance
2023-05-01,2637,Silicon Valley Bank,de,F7,Finance
2023-06-01,1410,Silicon Valley Bank,de,F7,Finance
2023-07-01,1119,Silicon Valley Bank,de,F7,Finance
2023-08-01,852,Silicon Valley Bank,de,F7,Finance
2023-09-01,850,Silicon Valley Bank,de,F7,Finance
2023-10-01,812,Silicon Valley Bank,de,F7,Finance
2023-11-01,1016,Silicon Valley Bank,de,F7,Finance
2023-12-01,13,Silicon Valley Bank,de,F7,Finance
2021-01-01,6544,Silicon Valley Bank,en,F7,Finance
2021-02-01,5586,Silicon Valley Bank,en,F7,Finance
2021-03-01,6833,Silicon Valley Bank,en,F7,Finance
2021-04-01,6849,Silicon Valley Bank,en,F7,Finance
2021-05-01,6409,Silicon Valley Bank,en,F7,Finance
2021-06-01,6198,Silicon Valley Bank,en,F7,Finance
2021-07-01,7082,Silicon Valley Bank,en,F7,Finance
2021-08-01,6375,Silicon Valley Bank,en,F7,Finance
2021-09-01,6792,Silicon Valley Bank,en,F7,Finance
2021-10-01,6765,Silicon Valley Bank,en,F7,Finance
2021-11-01,6040,Silicon Valley Bank,en,F7,Finance
2021-12-01,6024,Silicon Valley Bank,en,F7,Finance
2022-01-01,6970,Silicon Valley Bank,en,F7,Finance
2022-02-01,7168,Silicon Valley Bank,en,F7,Finance
2022-03-01,7597,Silicon Valley Bank,en,F7,Finance
2022-04-01,7896,Silicon Valley Bank,en,F7,Finance
2022-05-01,7976,Silicon Valley Bank,en,F7,Finance
2022-06-01,7788,Silicon Valley Bank,en,F7,Finance
2022-07-01,7427,Silicon Valley Bank,en,F7,Finance
2022-08-01,8079,Silicon Valley Bank,en,F7,Finance
2022-09-01,7525,Silicon Valley Bank,en,F7,Finance
2022-10-01,8012,Silicon Valley Bank,en,F7,Finance
2022-11-01,6602,Silicon Valley Bank,en,F7,Finance
2022-12-01,5969,Silicon Valley Bank,en,F7,Finance
2023-01-01,7879,Silicon Valley Bank,en,F7,Finance
2023-02-01,7292,Silicon Valley Bank,en,F7,Finance
2023-03-01,1745822,Silicon Valley Bank,en,F7,Finance
2023-04-01,76939,Silicon Valley Bank,en,F7,Finance
2023-05-01,56297,Silicon Valley Bank,en,F7,Finance
2023-06-01,29940,Silicon Valley Bank,en,F7,Finance
2023-07-01,23306,Silicon Valley Bank,en,F7,Finance
2023-08-01,21518,Silicon Valley Bank,en,F7,Finance
2023-09-01,20695,Silicon Valley Bank,en,F7,Finance
2023-10-01,21710,Silicon Valley Bank,en,F7,Finance
2023-11-01,22574,Silicon Valley Bank,en,F7,Finance
2023-12-01,678,Silicon Valley Bank,en,F7,Finance
2022-02-01,40,Russischer Überfall auf die Ukraine,de,G1,Geopolitics
2022-03-01,765,Russischer Überfall auf die Ukraine,de,G1,Geopolitics
2022-04-01,661,Russischer Überfall auf die Ukraine,de,G1,Geopolitics
2022-05-01,505,Russischer Überfall auf die Ukraine,de,G1,Geopolitics
2022-06-01,330,Russischer Überfall auf die Ukraine,de,G1,Geopolitics
2022-07-01,188,Russischer Überfall auf die Ukraine,de,G1,Geopolitics
2022-08-01,527,Russischer Überfall auf die Ukraine,de,G1,Geopolitics
2022-09-01,1268,Russischer Überfall auf die Ukraine,de,G1,Geopolitics
2022-10-01,2841,Russischer Überfall auf die Ukraine,de,G1,Geopolitics
2022-11-01,500,Russischer Überfall auf die Ukraine,de,G1,Geopolitics
2022-12-01,531,Russischer Überfall auf die Ukraine,de,G1,Geopolitics
2023-01-01,1223,Russischer Überfall auf die Ukraine,de,G1,Geopolitics
2023-02-01,895,Russischer Überfall auf die Ukraine,de,G1,Geopolitics
2023-03-01,830,Russischer Überfall auf die Ukraine,de,G1,Geopolitics
2023-04-01,693,Russischer Überfall auf die Ukraine,de,G1,Geopolitics
2023-05-01,659,Russischer Überfall auf die Ukraine,de,G1,Geopolitics
2023-06-01,714,Russischer Überfall auf die Ukraine,de,G1,Geopolitics
2023-07-01,748,Russischer Überfall auf die Ukraine,de,G1,Geopolitics
2023-08-01,547,Russischer Überfall auf die Ukraine,de,G1,Geopolitics
2023-09-01,657,Russischer Überfall auf die Ukraine,de,G1,Geopolitics
2023-10-01,487,Russischer Überfall auf die Ukraine,de,G1,Geopolitics
2023-11-01,466,Russischer Überfall auf die Ukraine,de,G1,Geopolitics
2023-12-01,16,Russischer Überfall auf die Ukraine,de,G1,Geopolitics
2022-02-01,9008253,2022 Russian invasion of Ukraine,en,G1,Geopolitics
2022-03-01,14652522,2022 Russian invasion of Ukraine,en,G1,Geopolitics
2022-04-01,6560612,2022 Russian invasion of Ukraine,en,G1,Geopolitics
2022-05-01,4392474,2022 Russian invasion of Ukraine,en,G1,Geopolitics
2022-06-01,2956337,2022 Russian invasion of Ukraine,en,G1,Geopolitics
2022-07-01,2779722,2022 Russian invasion of Ukraine,en,G1,Geopolitics
2022-08-01,2238406,2022 Russian invasion of Ukraine,en,G1,Geopolitics
2022-09-01,3422217,2022 Russian invasion of Ukraine,en,G1,Geopolitics
